time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.14698583873,-0.0498797706006,11.8593535309,6.22697539758,0.0783835326817,0.0,-0.412311791228,-0.186247111091,2.72311082628,-0.125089686057,0.104829750741,0.0,441.79433116613893,440.9615307696981,439.9083608824254,440.9274357217228
1.3200000000000007,-0.17326251483,-0.0621642100429,12.0243231945,6.21933640383,0.0845410494745,0.0,-0.464160626988,-0.223941845299,2.77564216238,-0.132184881355,0.097809491636,0.0,430.52747796008697,429.94259455887277,430.14082855574844,429.52409967464104
1.3800000000000008,-0.202813482291,-0.0768929148797,12.1929562826,6.21120492251,0.0903799299921,0.0,-0.521429900492,-0.26778106897,2.84516401164,-0.143208791129,0.0963070082781,0.0,436.27551793508576,436.1583511814745,436.37935331347404,435.440677243432
1.4400000000000008,-0.236160535953,-0.094609723512,12.3683919851,6.2025886174,0.0962177519686,0.0,-0.590745763795,-0.323693159839,3.00212901961,-0.144408724276,0.0992055766149,0.0,462.9744627304567,463.21014360969906,464.94799013476364,464.8357149084713
1.5000000000000009,-0.273365287753,-0.115508283173,12.5487846505,6.19364997993,0.102637729859,0.0,-0.649963972363,-0.373693874315,3.01078323585,-0.160172004695,0.119233628073,0.0,417.49412409376095,419.24858600140556,418.20691424555974,416.8089022670664
1.560000000000001,-0.314354595182,-0.139666549066,12.7307336457,6.18400124298,0.10994836816,0.0,-0.717015041627,-0.432462456829,3.05386926592,-0.162122803433,0.126606744425,0.0,429.0094027975813,429.6489580582354,430.3947109198395,430.2040412147165
1.620000000000001,-0.359981844528,-0.167958864838,12.9194419684,6.17451255049,0.117849718986,0.0,-0.804726487011,-0.511643668776,3.23563320511,-0.151193946335,0.140285120576,0.0,474.1289442817274,475.1932752328797,472.56801044696806,473.38754139685165
1.680000000000001,-0.410564882795,-0.200762535137,13.1149097834,6.16529916197,0.126371720648,0.0,-0.882157329526,-0.58263827662,3.27957579604,-0.15875099099,0.145315064998,0.0,433.0342148920808,433.47647714404405,432.02854885675697,431.3677842088139
1.740000000000001,-0.46581863055,-0.237870250119,13.3118906345,6.15555560315,0.135036178964,0.0,-0.96040265128,-0.655113557749,3.28615548196,-0.170893623141,0.142530391314,0.0,420.4448713280238,420.22432220633846,422.1186968985679,421.042625416284
1.8000000000000012,-0.526500790281,-0.280042637999,13.5133830567,6.14508667073,0.14329932558,0.0,-1.06319489142,-0.751672711842,3.42945675435,-0.182836276755,0.125767506662,0.0,466.0241274804228,464.7284418228368,466.06012437248137,465.09778277542705
1.8600000000000012,-0.593218456882,-0.327937906808,13.7212878289,6.13454655656,0.150688482626,0.0,-1.1614291641,-0.845826826714,3.50011691676,-0.164234960655,0.117336071903,0.0,445.40908697024184,444.7326601849822,443.0650524170731,444.5617237460078
1.9200000000000013,-0.666320851534,-0.382019994531,13.9355884889,6.12459244301,0.157596358319,0.0,-1.27600572065,-0.957880544412,3.64236832169,-0.169458296576,0.110315221699,0.0,467.9558515835884,467.4200821728293,468.75657587237293,468.3257033341575
1.9800000000000013,-0.745478195475,-0.442070223406,14.1523591495,6.1145471787,0.163991173516,0.0,-1.36312052894,-1.04459255045,3.58317496907,-0.163634705374,0.097815444372,0.0,403.8463856022392,402.72838418786944,404.11474824233244,404.6095188041337
2.0400000000000014,-0.830585821974,-0.508110488153,14.3691931677,6.10463179172,0.17012487474,0.0,-1.47434941031,-1.15763123504,3.64400565554,-0.168709910406,0.1098422646,0.0,443.9683749752085,444.96311139766453,445.42259366373816,444.98126225650105
2.1000000000000014,-0.922362492895,-0.580987419416,14.5888644002,6.09493708654,0.176843627368,0.0,-1.58547094408,-1.27245216374,3.67780418808,-0.15019033279,0.115939605595,0.0,436.63460076375884,437.1543595383646,437.16046348244043,438.6754612246341
2.1600000000000015,-1.02050072168,-0.66046883488,14.8081089565,6.08615209277,0.183831432224,0.0,-1.68639709067,-1.37763575596,3.63008821966,-0.139780529414,0.11749001716,0.0,410.1562833386075,410.3073487120595,411.1437187993837,412.0430413279814
2.2200000000000015,-1.12554884916,-0.747173803543,15.0282772013,6.07753404134,0.190823747549,0.0,-1.81585249807,-1.51326504429,3.70806118621,-0.15272826243,0.114566342024,0.0,454.0714335392552,453.8486575362693,453.9787744174942,452.9196169120606
2.2800000000000016,-1.23835721721,-0.842025790767,15.2522766465,6.06855654225,0.197492876234,0.0,-1.94503460862,-1.64923577451,3.75785766513,-0.14405281792,0.10326642491,0.0,447.374542843032,446.4642458008038,445.4520555673501,446.13996953181027
2.3400000000000016,-1.35909391008,-0.945249901998,15.4794026942,6.06049634974,0.203762621434,0.0,-2.08007569736,-1.7922614291,3.81224790045,-0.119816907711,0.106845653262,0.0,449.39878237237343,449.69821610940585,448.38805396976204,450.33597464742496
2.4000000000000017,-1.48808288297,-1.05722456708,15.7098060283,6.0529397847,0.210782938093,0.0,-2.22015737503,-1.94081944952,3.86706538159,-0.142446024909,0.132025362159,0.0,450.102144192278,452.1472244812882,452.3358449284135,450.49504344130344
2.4600000000000017,-1.62582115542,-1.17846791089,15.944294541,6.04433807003,0.219078334555,0.0,-2.37184893566,-2.10132096457,3.94818135139,-0.145257327285,0.148456778555,0.0,461.85170197486826,463.1626854149676,460.7839852811157,460.5432708481052
2.520000000000002,-1.77237987902,-1.30902038881,16.1815540963,6.03557478031,0.228150647564,0.0,-2.5142193115,-2.25110606726,3.95967648583,-0.147697481495,0.15619643107,0.0,440.3183450936426,440.9799274009915,441.7643028794898,441.54289851827644
2.580000000000002,-1.92770850434,-1.44876892107,16.4196214323,6.02650685196,0.237160352756,0.0,-2.66419501444,-2.4078629554,3.97502148428,-0.159069626297,0.134007897959,0.0,445.5076664771818,443.7103403169559,444.4410829689988,443.48623630492796
2.640000000000002,-2.09190032072,-1.59776376979,16.657289953,6.01707943227,0.244883773555,0.0,-2.80953077068,-2.55935264973,3.94656690784,-0.153495527737,0.115229940965,0.0,431.6673345140919,430.09509740856333,431.6965607297241,432.1425311725698
2.700000000000002,-2.26506007763,-1.75611718902,16.8935667209,6.00772511502,0.252637883681,0.0,-2.96308340848,-2.71979549325,3.92854431864,-0.161214654432,0.148176998304,0.0,435.9410885718651,438.700716484292,436.2504533565096,435.5817413888342
